Geo,HhPropIncQ1,HhPropIncQ2,HhPropIncQ3,HhPropIncQ4,Year
5.1179E+11,0.048,0.048,0.365,0.539,2024
5.1179E+11,0.019,0.126,0.484,0.371,2024
5.1179E+11,0.072,0.288,0.309,0.331,2024
5.1179E+11,0.144,0.293,0.403,0.16,2024
5.1179E+11,0.154,0.11,0.309,0.427,2024
5.1179E+11,0.041,0.067,0.365,0.527,2024
5.1179E+11,0,0.162,0.28,0.558,2024
5.1179E+11,0.084,0.263,0.297,0.356,2024
5.1179E+11,0.132,0.067,0.621,0.18,2024
5.1179E+11,0.151,0.474,0.326,0.049,2024
5.1179E+11,0,0.211,0.42,0.369,2024
5.1179E+11,0.016,0.416,0.402,0.166,2024
5.1179E+11,0.22,0.22,0.443,0.117,2024
5.1179E+11,0.089,0.073,0.335,0.503,2024
5.1179E+11,0.079,0.071,0.375,0.475,2024
5.1179E+11,0.026,0.104,0.322,0.548,2024
5.1179E+11,0.08,0.176,0.351,0.393,2024
5.1179E+11,0.071,0.315,0.357,0.257,2024
5.1179E+11,0.3,0.218,0.328,0.154,2024
5.1179E+11,0,0.569,0.387,0.044,2024
5.1179E+11,0.345,0.214,0.383,0.058,2024
5.1179E+11,0.28,0.158,0.374,0.188,2024
5.1179E+11,0.016,0.153,0.547,0.284,2024
5.1179E+11,0.147,0.065,0.302,0.486,2024
5.1179E+11,0.065,0,0.206,0.729,2024
5.1179E+11,1,0,0,0,2024
5.1179E+11,0.069,0.2,0.361,0.37,2024
5.1179E+11,0.037,0.086,0.36,0.517,2024
5.1179E+11,0.019,0.151,0.451,0.379,2024
5.1179E+11,0.102,0.163,0.246,0.489,2024
5.1179E+11,0.213,0.34,0.394,0.053,2024
5.1179E+11,0.152,0.337,0.287,0.224,2024
5.1179E+11,0.19,0.364,0.393,0.053,2024
5.1179E+11,0.021,0.115,0.201,0.663,2024
5.1179E+11,0.461,0.239,0.146,0.154,2024
5.1179E+11,0.122,0.134,0.494,0.25,2024
5.1179E+11,0.312,0.144,0.213,0.331,2024
5.1179E+11,0.175,0.319,0.369,0.137,2024
5.1179E+11,0.164,0.062,0.33,0.444,2024
5.1179E+11,0.242,0.224,0.381,0.153,2024
5.1179E+11,0.049,0.265,0.221,0.465,2024
5.1179E+11,0.083,0.246,0.263,0.408,2024
5.1179E+11,0.193,0.287,0.254,0.266,2024
5.1179E+11,0.066,0.176,0.331,0.427,2024
5.1179E+11,0.071,0.181,0.503,0.245,2024
5.1179E+11,0.246,0.23,0.4,0.124,2024
5.1179E+11,0,0.16,0.224,0.616,2024
5.1179E+11,0.185,0.037,0.231,0.547,2024
5.1179E+11,0.014,0.144,0.457,0.385,2024
5.1179E+11,0.215,0.137,0.469,0.179,2024
5.1179E+11,0.044,0.6,0.283,0.073,2024
5.1179E+11,0.098,0.222,0.351,0.329,2024
5.1179E+11,0.122,0.264,0.383,0.231,2024
5.1179E+11,0.119,0.133,0.425,0.323,2024
5.1179E+11,0.246,0.231,0.496,0.027,2024
5.1179E+11,0.115,0.138,0.409,0.338,2024
5.1179E+11,0.085,0.306,0.344,0.265,2024
5.1179E+11,0.123,0.191,0.329,0.357,2024
5.1179E+11,0.202,0.137,0.309,0.352,2024
5.11819E+11,0.322,0.308,0.318,0.052,2024
5.11819E+11,0.491,0.186,0.185,0.138,2024
5.11819E+11,0.271,0.225,0.374,0.13,2024
5.11819E+11,0.233,0.279,0.356,0.132,2024
5.11819E+11,0.272,0.306,0.27,0.152,2024
5.11819E+11,0.35,0.201,0.336,0.113,2024
5.11819E+11,0.313,0.266,0.342,0.079,2024
5.11839E+11,0.138,0.311,0.419,0.132,2024
5.11839E+11,0.278,0.498,0.224,0,2024
5.11839E+11,0.491,0.2,0.299,0.01,2024
5.11839E+11,0.254,0.442,0.202,0.102,2024
5.11839E+11,0.522,0.156,0.211,0.111,2024
5.11839E+11,0.25,0.25,0.25,0.25,2024
5.11839E+11,0.727,0.153,0.12,0,2024
5.11839E+11,0.397,0.352,0.209,0.042,2024
5.11839E+11,0.368,0.201,0.341,0.09,2024
5.11839E+11,0.326,0.373,0.199,0.102,2024
5.11839E+11,0.335,0.288,0.287,0.09,2024
5.1185E+11,0.685,0.193,0.111,0.011,2024
5.1185E+11,0.512,0.36,0.113,0.015,2024
5.1185E+11,0.618,0.238,0.123,0.021,2024
5.1185E+11,0.478,0.269,0.253,0,2024
